"Código Pagamento";"Código Lista";"Data Emissão";"Código Sequência";"Valor Lançamento em R$";"Valor Desconto em R$";"Valor Juros em R$";"Valor Dedução em R$";"Valor Acréscimo em R$"
"154359262662024OB000013";"154359262662023LF000791";"02/01/2024";"1";"18,48";"0,00";"0,00";"0,00";"0,00"
"154359262662024OB000028";"154359262662023LF000812";"02/01/2024";"1";"4,70";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000019";"154419262512023LF000341";"02/01/2024";"1";"10407,71";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000029";"154419262512023LF000348";"02/01/2024";"1";"1092,15";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000030";"154419262512023LF000349";"02/01/2024";"1";"1098,24";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000031";"154419262512023LF000350";"02/01/2024";"1";"973,32";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000032";"154419262512023LF000352";"02/01/2024";"1";"1457,27";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000033";"154419262512023LF000353";"02/01/2024";"1";"1462,52";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000034";"154419262512023LF000351";"02/01/2024";"1";"1665,19";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000035";"154419262512023LF000354";"02/01/2024";"1";"7,03";"0,00";"0,00";"0,00";"0,00"
"154419262512024OB000040";"154419262512023LF000355";"02/01/2024";"1";"3467,50";"0,00";"0,00";"0,00";"0,00"
"154421262302024OB000004";"154421262302023LF000330";"02/01/2024";"1";"5165,29";"0,00";"0,00";"0,00";"0,00"
"154421262302024OB000005";"154421262302023LF000331";"02/01/2024";"1";"12,32";"0,00";"0,00";"0,00";"0,00"
"154421262302024OB000011";"154421262302023LF000332";"02/01/2024";"1";"92165,33";"0,00";"0,00";"0,00";"0,00"
"154421262302024OB000012";"154421262302023LF000333";"02/01/2024";"1";"30850,97";"0,00";"0,00";"0,00";"0,00"
"154421262302024OB000013";"154421262302023LF000336";"02/01/2024";"1";"89222,42";"0,00";"0,00";"0,00";"0,00"
"154502263502024OB000013";"154502263502023LF000193";"02/01/2024";"1";"6760,99";"0,00";"0,00";"0,00";"0,00"
"154502263502024OB000014";"154502263502023LF000194";"02/01/2024";"1";"129,36";"0,00";"0,00";"0,00";"0,00"
"154502263502024OB000028";"154502263502024LF000001";"02/01/2024";"1";"1676,70";"0,00";"0,00";"0,00";"0,00"
"154503263522024OB000017";"154503263522023LF000500";"02/01/2024";"1";"3,08";"0,00";"0,00";"0,00";"0,00"
"154503263522024OB000018";"154503263522023LF000501";"02/01/2024";"1";"3957,80";"0,00";"0,00";"0,00";"0,00"
"154675264322024OB000001";"154675264322023LF000077";"02/01/2024";"1";"1300,75";"0,00";"0,00";"0,00";"0,00"
"154675264322024OB000003";"154675264322023LF000080";"02/01/2024";"1";"1159,93";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000017";"154676264322023LF000178";"02/01/2024";"1";"388,48";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000020";"154676264322023LF000179";"02/01/2024";"1";"369,21";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000022";"154676264322023LF000180";"02/01/2024";"1";"172,95";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000024";"154676264322023LF000181";"02/01/2024";"1";"1517,54";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000030";"154676264322023LF000185";"02/01/2024";"1";"3931,21";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000032";"154676264322023LF000189";"02/01/2024";"1";"12302,49";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000033";"154676264322023LF000187";"02/01/2024";"1";"1285,84";"0,00";"0,00";"0,00";"0,00"
"154676264322024OB000035";"154676264322023LF000188";"02/01/2024";"1";"3092,21";"0,00";"0,00";"0,00";"0,00"
"154699264322024OB000017";"154699264322023LF000153";"02/01/2024";"1";"6591,33";"0,00";"0,00";"0,00";"0,00"
"154699264322024OB000021";"154699264322023LF000152";"02/01/2024";"1";"3416,70";"0,00";"0,00";"0,00";"0,00"
"154699264322024OB000022";"154699264322023LF000157";"02/01/2024";"1";"134,53";"0,00";"0,00";"0,00";"0,00"
"154809264122024OB000001";"154809264122023LF000077";"02/01/2024";"1";"5485,39";"0,00";"0,00";"0,00";"0,00"
"154853264182024OB000001";"154853264182023LF000013";"02/01/2024";"1";"126,61";"0,00";"0,00";"0,00";"0,00"
"154856264082024OB000001";"154856264082023LF000094";"02/01/2024";"1";"36,35";"0,00";"0,00";"0,00";"0,00"
"154856264082024OB000002";"154856264082023LF000092";"02/01/2024";"1";"73,49";"0,00";"0,00";"0,00";"0,00"
"154856264082024OB000003";"154856264082023LF000093";"02/01/2024";"1";"102,89";"0,00";"0,00";"0,00";"0,00"
"154856264082024OB000004";"154856264082023LF000091";"02/01/2024";"1";"4,36";"0,00";"0,00";"0,00";"0,00"
"155001152752024OB000011";"155001152752023LF000456";"02/01/2024";"1";"26719,00";"0,00";"0,00";"0,00";"0,00"
"155001152752024OB000108";"155001152752024LF000002";"02/01/2024";"1";"976,63";"0,00";"0,00";"0,00";"0,00"
"155007264432024OB000009";"155007264432023LF000246";"02/01/2024";"1";"1260,27";"0,00";"0,00";"0,00";"0,00"
"155007264432024OB000010";"155007264432023LF000244";"02/01/2024";"1";"135036,44";"0,00";"0,00";"0,00";"0,00"
"155012264432024OB000017";"155012264432023LF000345";"02/01/2024";"1";"255,54";"0,00";"0,00";"0,00";"0,00"
"155012264432024OB000030";"155012264432023LF000348";"02/01/2024";"1";"96,62";"0,00";"0,00";"0,00";"0,00"
"155012264432024OB000031";"155012264432023LF000346";"02/01/2024";"1";"41034,40";"0,00";"0,00";"0,00";"0,00"
"155012264432024OB000032";"155012264432023LF000349";"02/01/2024";"1";"433600,84";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000001";"155061264072023LF000158";"02/01/2024";"1";"1945,25";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000002";"155061264072023LF000160";"02/01/2024";"1";"1693,83";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000007";"155061264072023LF000156";"02/01/2024";"1";"981,21";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000009";"155061264072023LF000155";"02/01/2024";"1";"1560,86";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000012";"155061264072023LF000157";"02/01/2024";"1";"3767,83";"0,00";"0,00";"0,00";"0,00"
"155061264072024OB000013";"155061264072023LF000159";"02/01/2024";"1";"5856,61";"0,00";"0,00";"0,00";"0,00"
"155124264432024OB000001";"155124264432024LF000001";"02/01/2024";"1";"468,00";"0,00";"0,00";"0,00";"0,00"
"155125264432024OB000001";"155125264432023LF000136";"02/01/2024";"1";"355,65";"0,00";"0,00";"0,00";"0,00"
"155216264182024OB000001";"155216264182023LF000040";"02/01/2024";"1";"9198,96";"0,00";"0,00";"0,00";"0,00"
"155625152012024OB000001";"155625152012023LF000043";"02/01/2024";"1";"9387,07";"0,00";"0,00";"0,00";"0,00"
"155630152012024OB000001";"155630152012023LF000035";"02/01/2024";"1";"5750,00";"0,00";"0,00";"0,00";"0,00"
"155850264152024OB000151";"155850264152023LF000013";"02/01/2024";"1";"4106,08";"0,00";"0,00";"0,00";"0,00"
"155900264432024OB000001";"155900264432023LF000047";"02/01/2024";"1";"1106,34";"0,00";"0,00";"0,00";"0,00"
"155900264432024OB000002";"155900264432023LF000046";"02/01/2024";"1";"510,26";"0,00";"0,00";"0,00";"0,00"
"155905264432024OB000001";"155905264432023LF000465";"02/01/2024";"1";"8805,05";"0,00";"0,00";"0,00";"0,00"
"155905264432024OB000002";"155905264432023LF000464";"02/01/2024";"1";"2423,26";"0,00";"0,00";"0,00";"0,00"
"155914264432024OB000001";"155914264432023LF000094";"02/01/2024";"1";"3960,00";"0,00";"0,00";"0,00";"0,00"
"156542264322024OB000002";"156542264322023LF000095";"02/01/2024";"1";"147,62";"0,00";"0,00";"0,00";"0,00"
"156592264092024OB000001";"156592264092023LF000092";"02/01/2024";"1";"104,50";"0,00";"0,00";"0,00";"0,00"
"156592264092024OB000002";"156592264092023LF000093";"02/01/2024";"1";"263,43";"0,00";"0,00";"0,00";"0,00"
"156677264542024OB000019";"156677264542023LF000271";"02/01/2024";"1";"2288,57";"0,00";"0,00";"0,00";"0,00"
"156677264542024OB000022";"156677264542023LF000272";"02/01/2024";"1";"3,08";"0,00";"0,00";"0,00";"0,00"
"156678264532024OB000008";"156678264532023LF000115";"02/01/2024";"1";"2187,32";"0,00";"0,00";"0,00";"0,00"
"156678264532024OB000024";"156678264532023LF000113";"02/01/2024";"1";"144372,69";"0,00";"0,00";"0,00";"0,00"
"156678264532024OB000031";"156678264532023LF000111";"02/01/2024";"1";"23162,26";"0,00";"0,00";"0,00";"0,00"
"156678264532024OB000033";"156678264532023LF000110";"02/01/2024";"1";"24685,81";"0,00";"0,00";"0,00";"0,00"
"156679264522024OB000009";"156679264522023LF000163";"02/01/2024";"1";"2362,88";"0,00";"0,00";"0,00";"0,00"
"156680264552024OB000015";"156680264552023LF000062";"02/01/2024";"1";"1986,99";"0,00";"0,00";"0,00";"0,00"
"156680264552024OB000016";"156680264552023LF000059";"02/01/2024";"1";"25533,05";"0,00";"0,00";"0,00";"0,00"
"156680264552024OB000017";"156680264552023LF000063";"02/01/2024";"1";"15,40";"0,00";"0,00";"0,00";"0,00"
"156680264552024OB000020";"156680264552023LF000058";"02/01/2024";"1";"112986,73";"0,00";"0,00";"0,00";"0,00"
"156687264562024OB000017";"156687264562023LF000017";"02/01/2024";"1";"1457,10";"0,00";"0,00";"0,00";"0,00"
"156763264572024OB000018";"156763264572023LF000013";"02/01/2024";"1";"3237,47";"0,00";"0,00";"0,00";"0,00"
"158009264322024OB000014";"158009264322023LF000211";"02/01/2024";"1";"9,24";"0,00";"0,00";"0,00";"0,00"
"158009264322024OB000016";"158009264322023LF000210";"02/01/2024";"1";"12074,12";"0,00";"0,00";"0,00";"0,00"
"158092263512024OB000020";"158092263512023LF000154";"02/01/2024";"1";"138,60";"0,00";"0,00";"0,00";"0,00"
"158092263512024OB000020";"158092263512023LF000154";"02/01/2024";"2";"9151,11";"0,00";"0,00";"0,00";"0,00"
"158099264132024OB000010";"158099264132023LF000222";"02/01/2024";"1";"7882,28";"0,00";"0,00";"0,00";"0,00"
"158099264132024OB000012";"158099264132023LF000223";"02/01/2024";"1";"172,61";"0,00";"0,00";"0,00";"0,00"
"158121264102024OB000017";"158121264102023LF000413";"02/01/2024";"1";"8146,12";"0,00";"0,00";"0,00";"0,00"
"158121264102024OB000018";"158121264102023LF000414";"02/01/2024";"1";"268,22";"0,00";"0,00";"0,00";"0,00"
"158121264102024OB000020";"158121264102023LF000416";"02/01/2024";"1";"1088,36";"0,00";"0,00";"0,00";"0,00"
"158121264102024OB000021";"158121264102023LF000417";"02/01/2024";"1";"1222,24";"0,00";"0,00";"0,00";"0,00"
"158122264092024OB000001";"158122264092023LF000681";"02/01/2024";"1";"324,31";"0,00";"0,00";"0,00";"0,00"
"158122264092024OB000006";"158122264092023LF000680";"02/01/2024";"1";"9104,91";"0,00";"0,00";"0,00";"0,00"
"158123264112024OB000005";"158123264112023LF000404";"02/01/2024";"1";"6402,71";"0,00";"0,00";"0,00";"0,00"
"158123264112024OB000007";"158123264112023LF000403";"02/01/2024";"1";"889,12";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000017";"158124264072023LF000335";"02/01/2024";"1";"185,06";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000019";"158124264072023LF000334";"02/01/2024";"1";"9771,75";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000026";"158124264072023LF000337";"02/01/2024";"1";"2591,12";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000028";"158124264072023LF000336";"02/01/2024";"1";"574,57";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000029";"158124264072023LF000338";"02/01/2024";"1";"592,47";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000031";"158124264072023LF000341";"02/01/2024";"1";"10541,82";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000032";"158124264072023LF000340";"02/01/2024";"1";"102,38";"0,00";"0,00";"0,00";"0,00"
"158124264072024OB000034";"158124264072023LF000339";"02/01/2024";"1";"1204,87";"0,00";"0,00";"0,00";"0,00"
"158125264222024OB000010";"158125264222023LF000204";"02/01/2024";"1";"8207,33";"0,00";"0,00";"0,00";"0,00"
"158125264222024OB000010";"158125264222023LF000204";"02/01/2024";"2";"107,80";"0,00";"0,00";"0,00";"0,00"
"158125264222024OB000015";"158125264222023LF000205";"02/01/2024";"1";"2131,17";"0,00";"0,00";"0,00";"0,00"
"158126264362024OB000009";"158126264362023LF000353";"02/01/2024";"1";"11426,75";"0,00";"0,00";"0,00";"0,00"
"158126264362024OB000010";"158126264362023LF000352";"02/01/2024";"1";"360,49";"0,00";"0,00";"0,00";"0,00"
"158126264362024OB000012";"158126264362023LF000356";"02/01/2024";"1";"857,20";"0,00";"0,00";"0,00";"0,00"
"158127264202024OB000014";"158127264202023LF000323";"02/01/2024";"1";"255,64";"0,00";"0,00";"0,00";"0,00"
"158127264202024OB000014";"158127264202023LF000323";"02/01/2024";"2";"7177,05";"0,00";"0,00";"0,00";"0,00"
"158127264202024OB000015";"158127264202023LF000324";"02/01/2024";"1";"2244,70";"0,00";"0,00";"0,00";"0,00"
"158128264082024OB000003";"158128264082023LF000335";"02/01/2024";"1";"28669,15";"0,00";"0,00";"0,00";"0,00"
"158128264082024OB000004";"158128264082023LF000336";"02/01/2024";"1";"1391,29";"0,00";"0,00";"0,00";"0,00"
"158128264082024OB000024";"158128264082023LF000340";"02/01/2024";"1";"45,18";"0,00";"0,00";"0,00";"0,00"
"158128264082024OB000025";"158128264082023LF000341";"02/01/2024";"1";"315,40";"0,00";"0,00";"0,00";"0,00"
"158128264082024OB000026";"158128264082023LF000342";"02/01/2024";"1";"312,91";"0,00";"0,00";"0,00";"0,00"
"158129264042024OB000010";"158129264042023LF000171";"02/01/2024";"1";"10111,55";"0,00";"0,00";"0,00";"0,00"
"158129264042024OB000016";"158129264042023LF000172";"02/01/2024";"1";"325,22";"0,00";"0,00";"0,00";"0,00"
"158129264042024OB000017";"158129264042023LF000169";"02/01/2024";"1";"13959,88";"0,00";"0,00";"0,00";"0,00"
"158131264242024OB000001";"158131264242023LF000324";"02/01/2024";"1";"10073,68";"0,00";"0,00";"0,00";"0,00"
"158131264242024OB000010";"158131264242023LF000325";"02/01/2024";"1";"46,20";"0,00";"0,00";"0,00";"0,00"
"158132264152024OB000003";"158132264152023LF000408";"02/01/2024";"1";"15,40";"0,00";"0,00";"0,00";"0,00"
"158132264152024OB000009";"158132264152023LF000409";"02/01/2024";"1";"7863,24";"0,00";"0,00";"0,00";"0,00"
"158132264152024OB000032";"158132264152023LF000412";"02/01/2024";"1";"276,18";"0,00";"0,00";"0,00";"0,00"
"158133264052024OB000001";"158133264052023LF000263";"02/01/2024";"1";"22602,20";"0,00";"0,00";"0,00";"0,00"
"158133264052024OB000007";"158133264052023LF000262";"02/01/2024";"1";"1175,17";"0,00";"0,00";"0,00";"0,00"
"158134264232024OB000016";"158134264232023LF000321";"02/01/2024";"1";"9233,23";"0,00";"0,00";"0,00";"0,00"
"158134264232024OB000018";"158134264232023LF000322";"02/01/2024";"1";"1079,30";"0,00";"0,00";"0,00";"0,00"
"158135264162024OB000008";"158135264162023LF000193";"02/01/2024";"1";"1153,61";"0,00";"0,00";"0,00";"0,00"
"158135264162024OB000010";"158135264162023LF000192";"02/01/2024";"1";"24358,36";"0,00";"0,00";"0,00";"0,00"
"158136264182024OB000017";"158136264182023LF000204";"02/01/2024";"1";"18484,84";"0,00";"0,00";"0,00";"0,00"
"158136264182024OB000019";"158136264182023LF000205";"02/01/2024";"1";"2338,15";"0,00";"0,00";"0,00";"0,00"
"158136264182024OB000021";"158136264182023LF000203";"02/01/2024";"1";"481,67";"0,00";"0,00";"0,00";"0,00"
"158136264182024OB000022";"158136264182023LF000208";"02/01/2024";"1";"722,50";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000001";"158137264122023LF000262";"02/01/2024";"1";"25166,06";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000003";"158137264122023LF000269";"02/01/2024";"1";"388,73";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000005";"158137264122023LF000268";"02/01/2024";"1";"6294,13";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000033";"158137264122023LF000272";"02/01/2024";"1";"1970,96";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000034";"158137264122023LF000271";"02/01/2024";"1";"3965,01";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000035";"158137264122023LF000273";"02/01/2024";"1";"234,98";"0,00";"0,00";"0,00";"0,00"
"158137264122024OB000036";"158137264122023LF000274";"02/01/2024";"1";"3982,61";"0,00";"0,00";"0,00";"0,00"
"158138264172024OB000007";"158138264172023LF000286";"02/01/2024";"1";"19446,20";"0,00";"0,00";"0,00";"0,00"
"158138264172024OB000007";"158138264172023LF000286";"02/01/2024";"2";"897,06";"0,00";"0,00";"0,00";"0,00"
"158138264172024OB000020";"158138264172023LF000289";"02/01/2024";"1";"469,43";"0,00";"0,00";"0,00";"0,00"
"158139264342024OB000010";"158139264342023LF000752";"02/01/2024";"1";"558,26";"0,00";"0,00";"0,00";"0,00"
"158139264342024OB000014";"158139264342023LF000746";"02/01/2024";"1";"10574,72";"0,00";"0,00";"0,00";"0,00"
"158139264342024OB000046";"158139264342023LF000754";"02/01/2024";"1";"16097,20";"0,00";"0,00";"0,00";"0,00"
"158141264192024OB000006";"158141264192023LF000265";"02/01/2024";"1";"258,72";"0,00";"0,00";"0,00";"0,00"
"158141264192024OB000012";"158141264192023LF000264";"02/01/2024";"1";"8441,15";"0,00";"0,00";"0,00";"0,00"
"158142264032024OB000001";"158142264032023LF000255";"02/01/2024";"1";"850,99";"0,00";"0,00";"0,00";"0,00"
"158142264032024OB000002";"158142264032023LF000256";"02/01/2024";"1";"18660,50";"0,00";"0,00";"0,00";"0,00"
"158142264032024OB000023";"158142264032023LF000258";"02/01/2024";"1";"1648,83";"0,00";"0,00";"0,00";"0,00"
"158142264032024OB000032";"158142264032023LF000257";"02/01/2024";"1";"81,76";"0,00";"0,00";"0,00";"0,00"
"158143264282024OB000003";"158143264282023LF000072";"02/01/2024";"1";"6683,73";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000002";"158144264142023LF000891";"02/01/2024";"1";"937,75";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000006";"158144264142023LF000892";"02/01/2024";"1";"18661,10";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000121";"158144264142023LF000901";"02/01/2024";"1";"888,21";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000128";"158144264142023LF000903";"02/01/2024";"1";"5278,64";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000139";"158144264142023LF000905";"02/01/2024";"1";"3071,51";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000142";"158144264142023LF000907";"02/01/2024";"1";"4962,20";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000143";"158144264142023LF000913";"02/01/2024";"1";"145,37";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000144";"158144264142023LF000908";"02/01/2024";"1";"176,85";"0,00";"0,00";"0,00";"0,00"
"158144264142024OB000145";"158144264142023LF000909";"02/01/2024";"1";"1104,89";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000016";"158145264272023LF000404";"02/01/2024";"1";"19097,68";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000017";"158145264272023LF000405";"02/01/2024";"1";"891,16";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"1";"1829,69";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"2";"262,60";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"3";"1013,37";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"4";"1942,28";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"5";"262,60";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"6";"1013,37";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"7";"1942,28";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"8";"262,60";"0,00";"0,00";"0,00";"0,00"
"158145264272024OB000094";"158145264272023LF000200";"02/01/2024";"9";"1014,60";"0,00";"0,00";"0,00";"0,00"
"158146264312024OB000024";"158146264312023LF000135";"02/01/2024";"1";"17632,34";"0,00";"0,00";"0,00";"0,00"
"158146264312024OB000026";"158146264312023LF000134";"02/01/2024";"1";"844,83";"0,00";"0,00";"0,00";"0,00"
"158147264022024OB000004";"158147264022023LF000164";"02/01/2024";"1";"11820,21";"0,00";"0,00";"0,00";"0,00"
"158147264022024OB000023";"158147264022023LF000166";"02/01/2024";"1";"56,35";"0,00";"0,00";"0,00";"0,00"
"158148264212024OB000014";"158148264212023LF000100";"02/01/2024";"1";"8788,41";"0,00";"0,00";"0,00";"0,00"
"158148264212024OB000017";"158148264212023LF000101";"02/01/2024";"1";"293,45";"0,00";"0,00";"0,00";"0,00"
"158148264212024OB000017";"158148264212023LF000101";"02/01/2024";"2";"293,45";"0,00";"0,00";"0,00";"0,00"
"158149264302024OB000073";"158149264302023LF000104";"02/01/2024";"1";"123,20";"0,00";"0,00";"0,00";"0,00"
"158149264302024OB000073";"158149264302023LF000104";"02/01/2024";"2";"8557,80";"0,00";"0,00";"0,00";"0,00"
"158150264262024OB000005";"158150264262023LF000046";"02/01/2024";"1";"6733,01";"0,00";"0,00";"0,00";"0,00"
"158150264262024OB000005";"158150264262023LF000046";"02/01/2024";"2";"33,88";"0,00";"0,00";"0,00";"0,00"
